PREFIX, NUMBER, SAMPLE SIZE, 0.0 - 0.9, 1.0 - 1.9, 2.0 - 2.9, 3.0 - 4.0 
CHSTU,465,107,0.028037383177570093,0.028037383177570093,0.056074766355140186,0.8878504672897196
CHSTU,466,52,0.057692307692307696,0.07692307692307693,0.07692307692307693,0.7884615384615384
CHSTU,498,82,0.024390243902439025,0.0,0.024390243902439025,0.9512195121951219
CHSTU,499,17,0.0,0.0,0.0,1.0
CLAR,341,51,0.058823529411764705,0.058823529411764705,0.1568627450980392,0.7254901960784313
CLAR,342,129,0.031007751937984496,0.023255813953488372,0.06976744186046512,0.875968992248062
CLAR,343,71,0.014084507042253521,0.014084507042253521,0.08450704225352113,0.8873239436619719
CLAR,442,37,0.02702702702702703,0.05405405405405406,0.13513513513513514,0.7837837837837838
CLAR,443,36,0.05555555555555555,0.08333333333333333,0.2777777777777778,0.5833333333333334
CLAR,444,49,0.0,0.02040816326530612,0.0,0.9795918367346939
CLAR,461,85,0.08235294117647059,0.10588235294117647,0.08235294117647059,0.7294117647058823
CLAS,101,4100,0.02804878048780488,0.012439024390243903,0.08121951219512195,0.8782926829268293
CLAS,122,572,0.012237762237762238,0.0034965034965034965,0.038461538461538464,0.9458041958041958
CLAS,205,3659,0.007105766602896966,0.008472260180377153,0.04919376878928669,0.9352282044274391
CLAS,210,654,0.04128440366972477,0.01834862385321101,0.12079510703363915,0.8195718654434251
CLAS,231,40,0.075,0.0,0.0,0.925
CLAS,239,175,0.03428571428571429,0.045714285714285714,0.10857142857142857,0.8114285714285714
CLAS,314,368,0.010869565217391304,0.008152173913043478,0.02717391304347826,0.9538043478260869
CLAS,320,540,0.014814814814814815,0.005555555555555556,0.016666666666666666,0.9629629629629629
CLAS,324,247,0.05263157894736842,0.012145748987854251,0.08097165991902834,0.854251012145749
CLAS,326,204,0.00980392156862745,0.004901960784313725,0.03431372549019608,0.9509803921568627
CLAS,329,146,0.0,0.00684931506849315,0.00684931506849315,0.9863013698630136
CLAS,330,131,0.007633587786259542,0.0,0.015267175572519083,0.9770992366412213
CLAS,335,75,0.013333333333333334,0.0,0.013333333333333334,0.9733333333333334
CLAS,360,14,0.14285714285714285,0.0,0.0,0.8571428571428571
CLAS,399,33,0.0,0.0,0.0,1.0
CLAS,405,13,0.0,0.0,0.0,1.0
CLAS,410,77,0.0,0.0,0.03896103896103896,0.961038961038961
CLAS,420,94,0.031914893617021274,0.0,0.010638297872340425,0.9574468085106383
CLAS,423,47,0.0,0.0,0.06382978723404255,0.9361702127659575
CLAS,424,229,0.013100436681222707,0.008733624454148471,0.013100436681222707,0.9650655021834061
CLAS,427,74,0.02702702702702703,0.0,0.0945945945945946,0.8783783783783784
CLAS,428,24,0.08333333333333333,0.0,0.0,0.9166666666666666
CLAS,430,5110,0.0213307240704501,0.020939334637964775,0.06829745596868884,0.8894324853228963
CLAS,432,137,0.0,0.0072992700729927005,0.014598540145985401,0.9781021897810219
CLAS,435,45,0.0,0.0,0.044444444444444446,0.9555555555555556
CLAS,445,50,0.06,0.02,0.08,0.84
CLAS,490,25,0.0,0.0,0.0,1.0
CLAS,495,55,0.0,0.0,0.01818181818181818,0.9818181818181818
CLAS,496,72,0.041666666666666664,0.0,0.027777777777777776,0.9305555555555556
CM,250,301,0.006644518272425249,0.016611295681063124,0.10631229235880399,0.8704318936877077
CM,260,393,0.010178117048346057,0.015267175572519083,0.05597964376590331,0.9185750636132316
CM,301,500,0.008,0.02,0.108,0.864
CM,310,490,0.006122448979591836,0.004081632653061225,0.0653061224489796,0.9244897959183673
CM,311,557,0.01436265709156194,0.01436265709156194,0.18850987432675045,0.7827648114901257
CM,312,398,0.002512562814070352,0.022613065326633167,0.2663316582914573,0.7085427135678392
CM,313,754,0.005305039787798408,0.002652519893899204,0.08355437665782493,0.9084880636604774
CM,320,163,0.006134969325153374,0.018404907975460124,0.20245398773006135,0.7730061349693251
CM,321,395,0.007594936708860759,0.002531645569620253,0.030379746835443037,0.959493670886076
CM,322,442,0.006787330316742082,0.004524886877828055,0.12669683257918551,0.8619909502262444
CM,323,501,0.001996007984031936,0.005988023952095809,0.1437125748502994,0.8483033932135728
CM,330,329,0.00303951367781155,0.0121580547112462,0.0547112462006079,0.9300911854103343
CM,331,457,0.002188183807439825,0.006564551422319475,0.07658643326039387,0.9146608315098468
CM,332,474,0.010548523206751054,0.02109704641350211,0.14978902953586498,0.8185654008438819
CM,333,690,0.011594202898550725,0.008695652173913044,0.12028985507246377,0.8594202898550725
CM,334,444,0.009009009009009009,0.024774774774774775,0.14864864864864866,0.8175675675675675
CM,335,565,0.01592920353982301,0.005309734513274336,0.02831858407079646,0.9504424778761061
CM,410,751,0.0039946737683089215,0.011984021304926764,0.09054593874833555,0.8934753661784287
CM,411,762,0.010498687664041995,0.009186351706036745,0.14435695538057744,0.8359580052493438
CM,412,365,0.0,0.010958904109589041,0.1178082191780822,0.8712328767123287
CM,413,210,0.004761904761904762,0.0,0.014285714285714285,0.9809523809523809
CM,414,289,0.0034602076124567475,0.006920415224913495,0.05190311418685121,0.9377162629757786
CM,415,128,0.0,0.0,0.0703125,0.9296875
CM,416,177,0.0,0.03389830508474576,0.22598870056497175,0.7401129943502824
CM,417,28,0.0,0.0,0.25,0.75
CM,420,407,0.012285012285012284,0.0171990171990172,0.13022113022113022,0.8402948402948403
CM,421,703,0.001422475106685633,0.004267425320056899,0.1379800853485064,0.8563300142247511
CM,422,578,0.005190311418685121,0.01384083044982699,0.08823529411764706,0.8927335640138409
CM,423,485,0.0,0.016494845360824743,0.2020618556701031,0.7814432989690722
CM,426,28,0.0,0.0,0.0,1.0
CM,428,119,0.0,0.0,0.13445378151260504,0.865546218487395
CM,429,22,0.0,0.0,0.36363636363636365,0.6363636363636364
CM,431,403,0.009925558312655087,0.009925558312655087,0.1687344913151365,0.8114143920595533
CM,432,380,0.002631578947368421,0.04736842105263158,0.23684210526315788,0.7131578947368421
CM,433,100,0.0,0.0,0.06,0.94
CM,434,372,0.0,0.010752688172043012,0.13709677419354838,0.8521505376344086
CM,449,82,0.0,0.0,0.036585365853658534,0.9634146341463414
CM,450,39,0.02564102564102564,0.0,0.15384615384615385,0.8205128205128205
CM,498,224,0.0,0.04017857142857143,0.11160714285714286,0.8482142857142857
CM,499,250,0.0,0.0,0.016,0.984
CMS,240,320,0.0375,0.034375,0.096875,0.83125
CMS,270,915,0.024043715846994537,0.008743169398907104,0.029508196721311476,0.9377049180327869
CMS,271,1122,0.023172905525846704,0.012477718360071301,0.05169340463458111,0.9126559714795008
CMS,272,2652,0.016214177978883863,0.013574660633484163,0.06221719457013575,0.9079939668174962
CMS,274,303,0.0231023102310231,0.009900990099009901,0.0429042904290429,0.9240924092409241
CMS,275,434,0.06221198156682028,0.027649769585253458,0.09216589861751152,0.8179723502304147
CMS,297,144,0.034722222222222224,0.020833333333333332,0.125,0.8194444444444444
CMS,301,356,0.008426966292134831,0.0028089887640449437,0.08707865168539326,0.901685393258427
CMS,302,229,0.021834061135371178,0.013100436681222707,0.048034934497816595,0.9170305676855895
CMS,303,489,0.044989775051124746,0.016359918200409,0.08793456032719836,0.8507157464212679
CMS,304,135,0.014814814814814815,0.02962962962962963,0.014814814814814815,0.9407407407407408
CMS,310,97,0.0,0.020618556701030927,0.030927835051546393,0.9484536082474226
CMS,311,193,0.03626943005181347,0.06217616580310881,0.20207253886010362,0.6994818652849741
CMS,312,159,0.031446540880503145,0.025157232704402517,0.050314465408805034,0.8930817610062893
CMS,313,110,0.06363636363636363,0.03636363636363636,0.06363636363636363,0.8363636363636363
CMS,314,171,0.05847953216374269,0.0,0.05263157894736842,0.8888888888888888
CMS,320,610,0.036065573770491806,0.013114754098360656,0.04590163934426229,0.9049180327868852
CMS,321,193,0.02072538860103627,0.025906735751295335,0.06735751295336788,0.8860103626943006
CMS,370,319,0.0,0.0,0.01567398119122257,0.9843260188087775
CMS,397,606,0.0297029702970297,0.02145214521452145,0.054455445544554455,0.8943894389438944
CMS,423,113,0.0,0.0,0.05309734513274336,0.9469026548672567
CMS,470,136,0.007352941176470588,0.0,0.022058823529411766,0.9705882352941176
CMS,480,183,0.00546448087431694,0.00546448087431694,0.03825136612021858,0.9508196721311475
CMS,490,24,0.0,0.0,0.0,1.0
CMS,491,8,0.0,0.0,0.0,1.0
CMS,497,36,0.027777777777777776,0.0,0.1111111111111111,0.8611111111111112
COM,200,5723,0.024462694391053644,0.030403634457452384,0.11986720251616285,0.8252664686353312
COM,201,1282,0.0234009360374415,0.0343213728549142,0.13260530421216848,0.8096723868954758
COM,202,1139,0.041264266900790166,0.05706760316066725,0.24934152765583845,0.6523266022827041
COM,210,408,0.0196078431372549,0.056372549019607844,0.14950980392156862,0.7745098039215687
COM,231,400,0.03,0.03,0.135,0.805
COM,233,258,0.05426356589147287,0.1434108527131783,0.3178294573643411,0.4844961240310077
COM,234,851,0.02702702702702703,0.011750881316098707,0.10693301997649823,0.854289071680376
COM,238,379,0.026385224274406333,0.044854881266490766,0.21899736147757257,0.7097625329815304
COM,270,2355,0.035668789808917196,0.034394904458598725,0.1367303609341826,0.7932059447983015
COM,289,1099,0.007279344858962694,0.015468607825295723,0.07006369426751592,0.9071883530482256
COM,300,89,0.02247191011235955,0.033707865168539325,0.2696629213483146,0.6741573033707865
COM,301,202,0.01485148514851485,0.07920792079207921,0.24257425742574257,0.6633663366336634
COM,302,414,0.03140096618357488,0.01932367149758454,0.13526570048309178,0.8140096618357487
COM,303,259,0.023166023166023165,0.023166023166023165,0.138996138996139,0.8146718146718147
COM,304,329,0.03343465045592705,0.02127659574468085,0.1762917933130699,0.7689969604863222
COM,306,225,0.0044444444444444444,0.035555555555555556,0.13777777777777778,0.8222222222222222
COM,318,382,0.005235602094240838,0.002617801047120419,0.02356020942408377,0.9685863874345549
COM,322,401,0.007481296758104738,0.007481296758104738,0.04239401496259352,0.942643391521197
COM,321,42,0.0,0.023809523809523808,0.35714285714285715,0.6190476190476191
COM,325,475,0.010526315789473684,0.002105263157894737,0.029473684210526315,0.9578947368421052
COM,330,30,0.03333333333333333,0.0,0.1,0.8666666666666667
COM,332,43,0.06976744186046512,0.023255813953488372,0.20930232558139536,0.6976744186046512
COM,334,103,0.02912621359223301,0.0,0.038834951456310676,0.9320388349514563
COM,335,15,0.0,0.0,0.0,1.0
COM,339,172,0.023255813953488372,0.011627906976744186,0.06976744186046512,0.8953488372093024
COM,340,194,0.020618556701030927,0.02577319587628866,0.1134020618556701,0.8402061855670103
COM,343,178,0.016853932584269662,0.03932584269662921,0.08426966292134831,0.8595505617977528
COM,351,608,0.014802631578947368,0.009868421052631578,0.049342105263157895,0.9259868421052632
COM,359,202,0.0297029702970297,0.01485148514851485,0.06435643564356436,0.8910891089108911
COM,360,318,0.012578616352201259,0.015723270440251572,0.05660377358490566,0.9150943396226415
COM,361,241,0.004149377593360996,0.008298755186721992,0.03734439834024896,0.950207468879668
COM,370,14,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.35714285714285715
COM,364,257,0.007782101167315175,0.019455252918287938,0.07003891050583658,0.9027237354085603
COM,373,108,0.009259259259259259,0.0,0.018518518518518517,0.9722222222222222
COM,374,39,0.0,0.0,0.0,1.0
COM,375,546,0.01098901098901099,0.01098901098901099,0.06043956043956044,0.9175824175824175
COM,376,467,0.014989293361884369,0.06209850107066381,0.28051391862955033,0.6423982869379015
COM,377,237,0.008438818565400843,0.029535864978902954,0.18143459915611815,0.7805907172995781
COM,381,130,0.0,0.0,0.023076923076923078,0.9769230769230769
COM,382,550,0.02,0.06545454545454546,0.2018181818181818,0.7127272727272728
COM,383,476,0.01050420168067227,0.029411764705882353,0.1323529411764706,0.8277310924369747
COM,389,300,0.03,0.02,0.12666666666666668,0.8233333333333334
COM,407,225,0.022222222222222223,0.044444444444444446,0.1111111111111111,0.8222222222222222
COM,414,38,0.02631578947368421,0.02631578947368421,0.18421052631578946,0.7631578947368421
COM,417,35,0.0,0.0,0.0,1.0
COM,418,357,0.025210084033613446,0.0196078431372549,0.06442577030812324,0.8907563025210085
COM,420,146,0.0136986301369863,0.03424657534246575,0.1232876712328767,0.8287671232876712
COM,423,187,0.0,0.0053475935828877,0.0106951871657754,0.983957219251337
COM,426,223,0.008968609865470852,0.017937219730941704,0.053811659192825115,0.9192825112107623
COM,431,320,0.0125,0.009375,0.1,0.878125
COM,434,77,0.012987012987012988,0.025974025974025976,0.15584415584415584,0.8051948051948052
COM,435,190,0.010526315789473684,0.03684210526315789,0.21052631578947367,0.7421052631578947
COM,436,285,0.010526315789473684,0.017543859649122806,0.14385964912280702,0.8280701754385965
COM,440,1378,0.01741654571843251,0.034107402031930335,0.25036284470246734,0.6981132075471698
COM,442,207,0.01932367149758454,0.00966183574879227,0.18840579710144928,0.782608695652174
COM,443,59,0.0,0.0,0.01694915254237288,0.9830508474576272
COM,444,514,0.0019455252918287938,0.0,0.021400778210116732,0.9766536964980544
COM,445,201,0.009950248756218905,0.0,0.03482587064676617,0.9552238805970149
COM,452,213,0.009389671361502348,0.0,0.04225352112676056,0.9483568075117371
COM,456,36,0.0,0.027777777777777776,0.027777777777777776,0.9444444444444444
COM,457,219,0.0045662100456621,0.0,0.0228310502283105,0.9726027397260274
COM,459,177,0.011299435028248588,0.0,0.011299435028248588,0.9774011299435028
COM,460,249,0.012048192771084338,0.008032128514056224,0.09236947791164658,0.8875502008032129
COM,463,18,0.0,0.0,0.0,1.0
COM,464,10,0.0,0.0,0.0,1.0
COM,465,31,0.0,0.0,0.03225806451612903,0.967741935483871
COM,468,1648,0.012135922330097087,0.016383495145631068,0.10012135922330097,0.8713592233009708
COM,469,83,0.012048192771084338,0.03614457831325301,0.3493975903614458,0.6024096385542169
COM,470,29,0.034482758620689655,0.0,0.10344827586206896,0.8620689655172413
COM,471,50,0.02,0.02,0.08,0.88
COM,472,126,0.0,0.007936507936507936,0.16666666666666666,0.8253968253968254
COM,474,85,0.0,0.0,0.03529411764705882,0.9647058823529412
COM,478,112,0.008928571428571428,0.008928571428571428,0.0625,0.9196428571428571
COM,481,68,0.0,0.0,0.029411764705882353,0.9705882352941176
COM,482,174,0.0,0.0,0.017241379310344827,0.9827586206896551
COM,483,144,0.034722222222222224,0.04861111111111111,0.09722222222222222,0.8194444444444444
COM,484,607,0.05930807248764415,0.04118616144975288,0.128500823723229,0.771004942339374
COM,488,208,0.03365384615384615,0.009615384615384616,0.16826923076923078,0.7884615384615384
COM,489,269,0.040892193308550186,0.026022304832713755,0.03717472118959108,0.895910780669145
COM,490,26,0.07692307692307693,0.0,0.038461538461538464,0.8846153846153846
COM,495,833,0.012004801920768308,0.010804321728691477,0.08643457382953182,0.8907563025210085
COM,496,59,0.0,0.0,0.01694915254237288,0.9830508474576272
COM,498,84,0.0,0.0,0.023809523809523808,0.9761904761904762
COM,499,152,0.0,0.0,0.0,1.0
CS&SS,221,793,0.02269861286254729,0.025220680958385876,0.1273644388398487,0.8247162673392182
CS&SS,321,17,0.058823529411764705,0.0,0.058823529411764705,0.8823529411764706
CSE,122,373,0.0160857908847185,0.040214477211796246,0.11528150134048257,0.8284182305630027
CSE,131,862,0.013921113689095127,0.0069605568445475635,0.04756380510440835,0.931554524361949
CSE,154,2355,0.10191082802547771,0.05307855626326964,0.17494692144373672,0.6700636942675159
CSE,160,1351,0.05847520355292376,0.025166543301258327,0.11621021465581051,0.8001480384900074
CSE,163,1446,0.029045643153526972,0.03319502074688797,0.08921161825726141,0.8485477178423236
CSE,180,337,0.011869436201780416,0.02373887240356083,0.08011869436201781,0.884272997032641
CSE,190,397,0.0,0.0,0.0327455919395466,0.9672544080604534
CSE,311,3421,0.009938614440222157,0.0043846828412744815,0.07278573516515639,0.912890967553347
CSE,312,3324,0.0069193742478941035,0.012033694344163659,0.10619735258724429,0.8748495788206979
CSE,331,2992,0.01537433155080214,0.014371657754010695,0.06985294117647059,0.9004010695187166
CSE,332,2977,0.004030903594222372,0.0050386294927779645,0.05710446758481693,0.9338259993281828
CSE,333,2620,0.013740458015267175,0.006870229007633588,0.08854961832061069,0.8908396946564886
CSE,340,349,0.03151862464183381,0.025787965616045846,0.11174785100286533,0.830945558739255
CSE,341,1467,0.014314928425357873,0.027266530334014997,0.11520109066121335,0.8432174505794138
CSE,344,2202,0.007266121707538601,0.00862851952770209,0.05994550408719346,0.9241598546775659
CSE,351,3525,0.01078014184397163,0.013617021276595745,0.08198581560283688,0.8936170212765957
CSE,369,485,0.006185567010309278,0.016494845360824743,0.06597938144329897,0.911340206185567
CSE,390,88,0.03409090909090909,0.045454545454545456,0.17045454545454544,0.75
CSE,401,519,0.007707129094412331,0.0019267822736030828,0.046242774566473986,0.9441233140655106
CSE,402,34,0.029411764705882353,0.0,0.11764705882352941,0.8529411764705882
CSE,403,386,0.0025906735751295338,0.007772020725388601,0.07512953367875648,0.9145077720207254
CSE,410,294,0.030612244897959183,0.034013605442176874,0.15306122448979592,0.782312925170068
CSE,412,227,0.01762114537444934,0.0,0.03524229074889868,0.947136563876652
CSE,413,186,0.03763440860215054,0.016129032258064516,0.17204301075268819,0.7741935483870968
CSE,414,2311,0.015144958892254435,0.009086975335352661,0.046300302899177845,0.9294677628732151
CSE,415,882,0.046485260770975055,0.009070294784580499,0.1054421768707483,0.8390022675736961
CSE,416,512,0.02734375,0.017578125,0.07421875,0.880859375
CSE,417,760,0.04736842105263158,0.010526315789473684,0.125,0.8171052631578948
CSE,421,1877,0.0031965903036760787,0.005860415556739478,0.051678209909429944,0.9392647842301545
CSE,422,21,0.0,0.0,0.0,1.0
CSE,427,276,0.010869565217391304,0.007246376811594203,0.014492753623188406,0.967391304347826
CSE,428,53,0.0,0.0,0.0,1.0
CSE,431,201,0.004975124378109453,0.014925373134328358,0.06467661691542288,0.9154228855721394
CSE,440,816,0.0012254901960784314,0.0012254901960784314,0.024509803921568627,0.9730392156862745
CSE,441,53,0.0,0.0,0.03773584905660377,0.9622641509433962
CSE,442,854,0.00117096018735363,0.00234192037470726,0.02459016393442623,0.9718969555035128
CSE,444,843,0.0166073546856465,0.0,0.028469750889679714,0.9549228944246738
CSE,446,1626,0.014760147601476014,0.019065190651906518,0.05043050430504305,0.9157441574415744
CSE,447,420,0.011904761904761904,0.016666666666666666,0.05476190476190476,0.9166666666666666
CSE,451,1273,0.0054988216810683424,0.003927729772191673,0.02670856245090338,0.9638648860958366
CSE,452,1214,0.004118616144975288,0.005766062602965404,0.05518945634266886,0.9349258649093904
CSE,453,64,0.0,0.0,0.046875,0.953125
CSE,455,759,0.002635046113306983,0.003952569169960474,0.00922266139657444,0.9841897233201581
CSE,456,93,0.0,0.0,0.043010752688172046,0.956989247311828
CSE,457,463,0.0,0.0064794816414686825,0.047516198704103674,0.9460043196544277
CSE,458,112,0.0,0.0,0.008928571428571428,0.9910714285714286
CSE,459,51,0.0,0.0,0.058823529411764705,0.9411764705882353
CSE,460,126,0.0,0.0,0.0,1.0
CSE,461,1298,0.0030816640986132513,0.00539291217257319,0.07627118644067797,0.9152542372881356
CSE,464,176,0.005681818181818182,0.0,0.0,0.9943181818181818
CSE,469,88,0.0,0.0,0.045454545454545456,0.9545454545454546
CSE,470,27,0.037037037037037035,0.0,0.0,0.9629629629629629
